# {"t_start": 1545445904.3468816, "env_id": null} 
r,l,t
96.384859,1000,40497.174531
171.523759,1000,40498.258895
106.869303,1000,40499.369141
231.755045,1000,40500.48467
331.193829,1000,40501.741849
55.792375,1000,40502.895514
71.943982,1000,40504.050713
399.624504,1000,40505.257845
91.148383,1000,40506.425097
113.337986,1000,40507.60339
56.640243,1000,40508.723947
157.768485,1000,40509.860086
120.574921,1000,40511.007559
228.761269,1000,40512.159216
238.597069,1000,40513.315091
139.01818,1000,40514.443247
229.296317,1000,40515.619923
166.65801,1000,40516.694012
231.483842,1000,40517.857587
290.099151,1000,40519.062091
74.744241,1000,40520.210744
58.564482,1000,40521.369717
129.643485,1000,40522.500791
220.775439,1000,40523.610751
121.039923,1000,40524.738842
146.601136,1000,40525.848958
163.935488,1000,40526.945175
287.879653,1000,40528.06121
175.220656,1000,40529.159431
273.46528,1000,40530.319798
48.291834,1000,40531.427696
195.991569,1000,40532.545106
104.616665,1000,40533.626199
45.452981,1000,40534.755054
73.458995,1000,40535.839658
75.460865,1000,40536.930893
197.967385,1000,40538.122344
373.412696,1000,40539.372319
250.462362,1000,40540.531935
146.797959,1000,40541.709483
194.254023,1000,40542.923036
179.518667,1000,40544.111506
271.324564,1000,40545.293025
364.181267,1000,40546.432714
422.879907,1000,40547.563213
128.555081,1000,40548.666435
73.728922,1000,40549.771804
372.937182,1000,40550.930313
284.274616,1000,40552.107528
202.497044,1000,40553.301552
63.660902,1000,40554.457116
270.162188,1000,40555.674823
177.514058,1000,40556.831936
166.714931,1000,40557.972094
260.312565,1000,40559.111829
74.899898,1000,40560.225816
62.741262,1000,40561.376113
128.648464,1000,40562.574466
70.387674,1000,40563.758669
166.151032,1000,40564.910892
127.109416,1000,40566.003236
188.798274,1000,40567.121187
280.80953,1000,40568.33198
206.33657,1000,40569.515292
66.280627,1000,40570.662721
80.762887,1000,40571.803898
62.680428,1000,40572.951164
92.058363,1000,40574.096851
163.826082,1000,40575.292752
46.606819,1000,40576.421791
98.083461,1000,40577.542955
253.821748,1000,40578.661369
235.554435,1000,40579.805823
61.076092,1000,40580.924432
174.641515,1000,40582.076139
88.085313,1000,40583.229582
119.873345,1000,40584.393707
69.48054,1000,40585.465561
46.895313,1000,40586.575133
252.512564,1000,40587.722052
186.594398,1000,40588.865291
182.78497,1000,40590.03298
283.267485,1000,40591.233138
389.25738,1000,40592.421574
262.77973,1000,40593.580045
19.904311,1000,40594.711661
180.52695,1000,40595.879131
22.545497,1000,40596.999432
164.689785,1000,40598.130296
68.234532,1000,40599.293254
52.502192,1000,40600.439733
120.140104,1000,40601.574706
36.193934,1000,40602.740838
105.805638,1000,40603.907596
167.125702,1000,40605.053358
267.539,1000,40606.25053
32.382204,1000,40607.388744
92.082874,1000,40608.55005
254.676433,1000,40609.704056
227.40362,1000,40610.895841
94.958125,1000,40612.0449
58.840668,1000,40613.17652
24.963678,1000,40614.294476
22.974311,1000,40615.431823
111.592857,1000,40616.59879
23.406607,1000,40617.708582
21.256277,1000,40618.771342
154.940433,1000,40619.942084
41.391113,1000,40621.06022
80.863321,1000,40622.211566
183.301128,1000,40623.372391
76.394749,1000,40624.561597
32.511786,1000,40625.748407
26.279374,1000,40626.899726
62.982678,1000,40628.062051
20.182601,1000,40629.195956
598.812935,1000,40630.43876
20.885407,1000,40631.583638
22.943789,1000,40632.742567
26.746056,1000,40633.876715
50.412101,1000,40635.004487
20.879512,1000,40636.114876
84.905653,1000,40637.236615
226.726011,1000,40638.402906
20.723494,1000,40639.524971
73.894754,1000,40640.760478
102.798511,1000,40641.913901
33.165652,1000,40643.042578
79.905987,1000,40644.181694
20.643258,1000,40645.281033
35.623356,1000,40646.359233
23.355598,1000,40647.48211
87.784716,1000,40648.633584
111.083302,1000,40649.763707
61.484139,1000,40650.875921
242.702115,1000,40652.015345
396.556549,1000,40653.177022
26.002844,1000,40654.329882
148.13758,1000,40655.511491
54.573149,1000,40656.686272
69.557235,1000,40657.836852
131.255487,1000,40658.965903
72.596329,1000,40660.041085
119.150677,1000,40661.19788
174.831105,1000,40662.307062
146.114537,1000,40663.368421
83.964724,1000,40664.509736
133.345231,1000,40665.653021
348.743058,1000,40666.849775
17.748513,1000,40667.983764
402.024393,1000,40669.181751
73.870599,1000,40670.247858
292.769754,1000,40671.423124
384.004476,1000,40672.585052
351.088461,1000,40673.783668
235.226624,1000,40674.96009
121.981182,1000,40676.079349
96.45473,1000,40677.222629
173.602064,1000,40678.382
158.536567,1000,40679.545524
241.820699,1000,40680.745011
148.514437,1000,40681.897432
327.524443,1000,40683.114679
373.292098,1000,40684.302263
454.998012,1000,40685.463371
175.433799,1000,40686.602546
315.700146,1000,40687.723701
95.391981,1000,40688.858045
251.292831,1000,40690.046143
70.88695,1000,40691.171832
43.939788,1000,40692.306607
57.458953,1000,40693.426999
106.629211,1000,40694.573539
396.242488,1000,40695.817081
436.866399,1000,40697.062922
298.699476,1000,40698.233083
79.131073,1000,40699.345578
66.674261,1000,40700.47276
215.462934,1000,40701.619586
211.380911,1000,40702.74928
103.639049,1000,40703.865139
81.830019,1000,40704.964067
323.988985,1000,40706.126927
67.377732,1000,40707.273411
38.818205,1000,40708.377133
319.721672,1000,40709.555531
389.74644,1000,40710.728003
41.646248,1000,40711.827038
100.243039,1000,40712.950742
94.488685,1000,40714.201421
69.01649,1000,40715.372826
117.785811,1000,40716.561287
81.234969,1000,40717.731881
343.332623,1000,40718.936912
62.970539,1000,40720.115089
260.328963,1000,40721.291283
40.124138,1000,40722.434275
59.155891,1000,40723.527181
39.468522,1000,40724.627486
56.689124,1000,40725.765394
221.345647,1000,40726.935016
347.698985,1000,40728.183941
93.987864,1000,40729.331557
347.174542,1000,40730.540658
70.479842,1000,40731.648585
368.965905,1000,40732.835462
395.153353,1000,40734.00293
86.839415,1000,40735.142143
139.476624,1000,40736.293612
273.898847,1000,40737.466516
61.868464,1000,40738.606689
304.614949,1000,40739.757207
110.813902,1000,40740.93089
91.926287,1000,40742.139492
61.990498,1000,40743.331108
399.340221,1000,40744.521089
116.671845,1000,40745.690999
320.123069,1000,40746.880555
382.62676,1000,40748.098375
381.876678,1000,40749.29782
312.403484,1000,40750.500538
97.511192,1000,40751.686856
326.181066,1000,40752.860369
76.226496,1000,40753.951898
219.778675,1000,40755.053051
128.53075,1000,40756.186202
63.787998,1000,40757.322842
350.255458,1000,40758.566599
34.798129,1000,40759.724857
309.458208,1000,40760.90303
197.897314,1000,40762.119787
154.737812,1000,40763.211515
277.032717,1000,40764.34726
373.63186,1000,40765.494071
366.52027,1000,40766.65807
294.272318,1000,40767.772127
131.033153,1000,40768.858485
381.341137,1000,40770.010422
330.637095,1000,40771.184506
73.013612,1000,40772.27992
101.027911,1000,40773.393277
258.51772,1000,40774.602177
354.236342,1000,40775.782637
356.873234,1000,40776.935237
69.128472,1000,40778.087417
291.392279,1000,40779.271225
83.390366,1000,40780.402554
50.13609,1000,40781.50141
365.398048,1000,40782.632825
402.806283,1000,40783.821512
48.379947,1000,40784.906982
218.488833,1000,40786.091803
49.377021,1000,40787.232953
389.468312,1000,40788.469913
353.884307,1000,40789.715005
81.543262,1000,40790.834477
95.653167,1000,40791.962111
262.394879,1000,40793.120342
104.865601,1000,40794.277348
396.799422,1000,40795.523844
322.445825,1000,40796.740599
371.570454,1000,40797.99524
377.127814,1000,40799.198403
138.3625,1000,40800.3192
183.488917,1000,40801.518363
366.1491,1000,40802.773461
314.711773,1000,40803.938133
218.248984,1000,40805.091375
110.137444,1000,40806.252976
309.307771,1000,40807.406866
245.864819,1000,40808.573496
291.181424,1000,40809.833864
277.625087,1000,40811.061666
266.779248,1000,40812.218564
193.128506,1000,40813.317852
110.771909,1000,40814.400761
266.011785,1000,40815.496072
192.405923,1000,40816.666715
197.81193,1000,40817.817058
382.833797,1000,40819.038444
329.995478,1000,40820.23939
277.389293,1000,40821.452839
353.277558,1000,40822.684629
139.448096,1000,40823.8583
63.284981,1000,40825.026388
91.540664,1000,40826.177364
234.70957,1000,40827.347984
116.125209,1000,40828.474688
271.538471,1000,40829.647064
261.318686,1000,40830.798846
80.471144,1000,40831.927754
335.540593,1000,40833.106411
186.798839,1000,40834.244984
135.893209,1000,40835.360564
182.109421,1000,40836.478329
51.141656,1000,40837.536772
212.70005,1000,40838.637604
238.06159,1000,40839.80302
118.84956,1000,40840.892244
312.66945,1000,40842.051041
117.799463,1000,40843.175782
86.113824,1000,40844.283521
322.934068,1000,40845.449218
387.280331,1000,40846.624349
499.468264,1000,40847.795852
189.744424,1000,40848.948129
389.020605,1000,40850.172425
43.392521,1000,40851.303895
222.283805,1000,40852.447188
56.530849,1000,40853.579593
362.092456,1000,40854.749906
122.42636,1000,40855.88093
333.247899,1000,40857.063533
320.328021,1000,40858.233124
374.535463,1000,40859.448175
153.129099,1000,40860.638048
128.21672,1000,40861.783815
54.706363,1000,40862.9001
334.029651,1000,40864.066026
115.350303,1000,40865.120309
81.974629,1000,40866.215192
41.051315,1000,40867.41053
91.430904,1000,40868.580532
154.971192,1000,40869.740751
172.008334,1000,40870.8676
163.830714,1000,40872.015542
195.32394,1000,40873.202656
85.436894,1000,40874.343992
40.607473,1000,40875.457684
103.012516,1000,40876.57894
91.13112,1000,40877.712873
53.390089,1000,40878.867457
200.974549,1000,40880.045044
449.546189,1000,40881.280324
36.361212,1000,40882.406491
112.564282,1000,40883.554876
128.858682,1000,40884.683247
257.483418,1000,40885.852693
123.988,1000,40887.002258
545.875271,1000,40888.223357
128.865936,1000,40889.376984
88.205907,1000,40890.538825
35.700552,1000,40891.638139
60.316518,1000,40892.778269
134.049821,1000,40893.920592
82.363264,1000,40895.079186
235.721982,1000,40896.275122
98.172064,1000,40897.424854
265.518239,1000,40898.602155
302.801619,1000,40899.761671
347.321725,1000,40900.952456
113.434386,1000,40902.065383
127.066689,1000,40903.188362
208.410599,1000,40904.352106
104.364837,1000,40905.499833
85.812314,1000,40906.667317
130.993014,1000,40907.845187
132.392008,1000,40908.996698
111.322545,1000,40910.161724
33.812209,1000,40911.289372
113.307419,1000,40912.396201
139.587464,1000,40913.554316
259.452535,1000,40914.773271
56.520337,1000,40915.924518
85.700366,1000,40917.052409
103.121616,1000,40918.167369
142.002759,1000,40919.284606
119.150337,1000,40920.396054
127.112418,1000,40921.539128
165.786908,1000,40922.68941
123.582315,1000,40923.813102
102.30157,1000,40924.883723
35.375588,1000,40925.994576
126.828941,1000,40927.130113
131.438595,1000,40928.25117
363.851621,1000,40929.461365
121.397265,1000,40930.574412
53.263153,1000,40931.666475
109.319725,1000,40932.76195
56.035023,1000,40933.932269
191.020717,1000,40935.109703
297.059356,1000,40936.248391
122.118813,1000,40937.352244
143.171947,1000,40938.463308
308.056588,1000,40939.674334
131.151759,1000,40940.856927
38.468376,1000,40942.026632
97.137388,1000,40943.218256
127.781471,1000,40944.370865
222.739457,1000,40945.470769
364.238434,1000,40946.633618
367.764513,1000,40947.7974
119.405503,1000,40948.930279
105.815771,1000,40950.070275
104.130941,1000,40951.200128
109.913829,1000,40952.292339
244.610661,1000,40953.389301
51.601858,1000,40954.487765
126.640146,1000,40955.605137
140.673231,1000,40956.703713
145.353675,1000,40957.8371
111.308111,1000,40958.953655
150.195904,1000,40960.088392
103.870421,1000,40961.232408
83.313415,1000,40962.363882
262.135649,1000,40963.537934
173.060688,1000,40964.727653
122.002454,1000,40965.900084
48.932219,1000,40967.056378
206.676839,1000,40968.208836
48.390064,1000,40969.351638
278.679979,1000,40970.513711
33.38634,1000,40971.621866
71.370641,1000,40972.76195
141.683941,1000,40973.981925
121.597435,1000,40975.140531
116.006202,1000,40976.285022
44.568441,1000,40977.424845
49.788531,1000,40978.5062
474.483365,1000,40979.735003
44.511291,1000,40980.879518
52.467037,1000,40982.04161
41.883848,1000,40983.193382
102.567572,1000,40984.315154
38.443025,1000,40985.416373
85.628258,1000,40986.59003
506.648251,1000,40987.798605
42.270617,1000,40988.912191
57.517493,1000,40990.041163
69.466211,1000,40991.176124
39.374126,1000,40992.299866
40.186755,1000,40993.411141
83.974149,1000,40994.578008
487.332106,1000,40995.813433
36.865287,1000,40996.912285
57.292951,1000,40998.054771
40.251015,1000,40999.134716
38.665353,1000,41000.257287
117.283345,1000,41001.360594
117.274422,1000,41002.4808
37.261914,1000,41003.602022
43.403117,1000,41004.757235
56.485852,1000,41005.900927
42.401027,1000,41007.07044
46.859116,1000,41008.235916
42.001478,1000,41009.389384
132.208541,1000,41010.528093
44.805863,1000,41011.662869
40.161027,1000,41012.804489
206.062954,1000,41013.965086
140.674129,1000,41015.110858
46.111206,1000,41016.221176
106.042515,1000,41017.370208
275.976286,1000,41018.521897
41.228419,1000,41019.593823
39.341676,1000,41020.693195
266.257599,1000,41021.855233
250.973047,1000,41023.016307
267.882255,1000,41024.196316
258.505619,1000,41025.346834
53.621472,1000,41026.49893
155.530879,1000,41027.667025
40.48088,1000,41028.812648
41.168979,1000,41029.959033
61.324256,1000,41031.085273
354.130695,1000,41032.243639
58.238168,1000,41033.393692
174.861208,1000,41034.521327
110.129295,1000,41035.643632
41.05297,1000,41036.760447
35.737354,1000,41037.884023
41.796913,1000,41039.0382
129.312675,1000,41040.160933
86.505456,1000,41041.293039
72.609201,1000,41042.4275
71.186094,1000,41043.557435
35.184001,1000,41044.675427
531.359595,1000,41045.91412
32.997119,1000,41047.046182
35.124285,1000,41048.158496
35.720238,1000,41049.267713
126.360919,1000,41050.374408
35.979463,1000,41051.471939
367.985448,1000,41052.620086
37.334953,1000,41053.749432
35.6,1000,41054.907473
53.522482,1000,41056.048428
117.679485,1000,41057.142365
321.783229,1000,41058.318182
129.396519,1000,41059.444149
142.166777,1000,41060.584692
84.581697,1000,41061.731477
120.118656,1000,41062.873896
139.308324,1000,41064.031699
157.763404,1000,41065.14504
78.763839,1000,41066.291399
114.46477,1000,41067.433031
67.716107,1000,41068.547591
200.580241,1000,41069.684805
145.716458,1000,41070.810481
125.435884,1000,41071.901432
35.567783,1000,41072.996694
35.992954,1000,41074.141323
133.645623,1000,41075.323897
122.216757,1000,41076.450811
35.494314,1000,41077.541498
134.251916,1000,41078.656586
124.87195,1000,41079.803442
115.405274,1000,41080.888085
36.918083,1000,41081.982349
38.112561,1000,41083.143166
40.728273,1000,41084.312102
220.597111,1000,41085.501443
41.410459,1000,41086.656694
90.428724,1000,41087.78897
36.55372,1000,41088.916241
35.786269,1000,41090.055182
42.555087,1000,41091.179253
123.717114,1000,41092.289005
37.759627,1000,41093.392372
127.965027,1000,41094.562924
35.447476,1000,41095.71391
38.926277,1000,41096.80196
130.136449,1000,41097.925021
184.019129,1000,41099.04467
210.347519,1000,41100.138488
143.090714,1000,41101.26346
37.879925,1000,41102.39756
133.690276,1000,41103.518481
114.874344,1000,41104.671063
124.963831,1000,41105.795935
114.437059,1000,41106.91057
36.390081,1000,41108.021737
90.021534,1000,41109.136592
124.121645,1000,41110.266404
167.712382,1000,41111.395583
225.76268,1000,41112.555623
80.040406,1000,41113.74482
288.994265,1000,41114.83912
121.387737,1000,41115.927912
158.789853,1000,41117.037625
135.709532,1000,41118.116113
68.349035,1000,41119.251346
196.679564,1000,41120.421849
129.730628,1000,41121.588958
273.784105,1000,41122.79138
82.487079,1000,41123.961255
191.31464,1000,41125.148539
161.202332,1000,41126.26638
180.809687,1000,41127.418656
220.810096,1000,41128.544295
218.454643,1000,41129.706558
149.851307,1000,41130.823253
69.712347,1000,41131.91371
118.179114,1000,41133.029106
134.280937,1000,41134.143126
274.348076,1000,41135.331271
404.241418,1000,41136.475653
179.775413,1000,41137.634152
234.149791,1000,41138.853334
69.890526,1000,41139.994479
104.747109,1000,41141.154345
123.000847,1000,41142.326713
117.197954,1000,41143.511854
230.659317,1000,41144.714321
304.845346,1000,41145.933306
234.289309,1000,41147.057605
172.693047,1000,41148.186774
213.636897,1000,41149.307758
141.885489,1000,41150.442608
80.616636,1000,41151.625922
130.348487,1000,41152.770415
77.774076,1000,41153.896685
163.625617,1000,41155.03745
162.073295,1000,41156.197742
137.307525,1000,41157.348433
244.793796,1000,41158.534557
312.255942,1000,41159.730547
137.935052,1000,41160.868606
147.328346,1000,41161.969955
100.067673,1000,41163.071979
283.716354,1000,41164.183614
361.178202,1000,41165.292234
234.077515,1000,41166.396525
137.05177,1000,41167.49829
218.917215,1000,41168.594827
77.217442,1000,41169.669555
188.299261,1000,41170.757385
279.58187,1000,41171.861176
140.554664,1000,41172.976186
40.259365,1000,41174.079873
38.518459,1000,41175.209572
277.81433,1000,41176.344136
79.653791,1000,41177.367725
142.90093,1000,41178.464726
45.158611,1000,41179.572403
195.299983,1000,41180.679908
45.207123,1000,41181.794624
379.75602,1000,41182.966218
252.726867,1000,41184.15174
48.092129,1000,41185.258763
121.213694,1000,41186.376064
199.496973,1000,41187.51574
305.092005,1000,41188.651726
52.881893,1000,41189.814157
116.491782,1000,41190.974837
343.813784,1000,41192.164959
71.779159,1000,41193.279437
132.734078,1000,41194.413338
297.957445,1000,41195.609755
448.939477,1000,41196.861019
37.535087,1000,41198.041594
42.648378,1000,41199.168754
194.475901,1000,41200.380455
294.712998,1000,41201.585086
235.955202,1000,41202.793983
43.01925,1000,41203.943123
41.51447,1000,41205.087307
289.439988,1000,41206.206152
43.204196,1000,41207.403891
40.934889,1000,41208.561367
278.673021,1000,41209.743467
131.721764,1000,41210.929078
278.014165,1000,41212.103669
153.478506,1000,41213.223136
157.51173,1000,41214.325923
40.742291,1000,41215.451127
40.951748,1000,41216.636186
276.178799,1000,41217.862442
253.396636,1000,41219.065975
338.906126,1000,41220.292176
243.820495,1000,41221.528856
311.879843,1000,41222.655567
320.245451,1000,41223.764528
297.326535,1000,41224.887564
38.071186,1000,41225.977283
212.096077,1000,41227.086799
36.279524,1000,41228.186361
221.951695,1000,41229.31668
39.547806,1000,41230.424173
180.217325,1000,41231.56196
168.188573,1000,41232.739144
37.48363,1000,41233.871999
231.955079,1000,41234.980836
207.8157,1000,41236.120147
305.538826,1000,41237.212993
123.813521,1000,41238.336179
67.764588,1000,41239.451043
54.394706,1000,41240.550449
296.211547,1000,41241.705371
104.576467,1000,41242.824013
273.272627,1000,41243.986459
38.343262,1000,41245.083058
170.200646,1000,41246.280021
116.67534,1000,41247.475967
79.428723,1000,41248.629002
42.094236,1000,41249.740699
35.434177,1000,41250.849963
38.20124,1000,41251.990931
131.287512,1000,41253.135037
35.753658,1000,41254.293908
76.287798,1000,41255.490741
37.470089,1000,41256.654482
37.165276,1000,41257.835469
151.126485,1000,41259.024896
75.640456,1000,41260.141987
37.89018,1000,41261.266396
204.149735,1000,41262.412601
283.116586,1000,41263.581846
260.812889,1000,41264.786665
182.683969,1000,41265.97094
238.626696,1000,41267.167939
84.459098,1000,41268.277362
117.629462,1000,41269.392255
116.519198,1000,41270.538399
114.276361,1000,41271.639106
128.801594,1000,41272.765397
203.835995,1000,41273.939508
112.398575,1000,41275.085037
174.903373,1000,41276.215452
213.725027,1000,41277.382242
104.894404,1000,41278.520771
37.299368,1000,41279.608459
221.067083,1000,41280.799814
113.88244,1000,41281.943159
33.758781,1000,41283.05901
172.149566,1000,41284.177679
34.38247,1000,41285.285317
34.28166,1000,41286.350642
118.410579,1000,41287.49123
158.969156,1000,41288.665612
36.452109,1000,41289.750271
326.627575,1000,41290.879837
34.519415,1000,41291.986145
173.505043,1000,41293.120084
225.60771,1000,41294.273467
150.017556,1000,41295.425108
104.684944,1000,41296.556954
157.60572,1000,41297.68461
112.703419,1000,41298.847854
72.979391,1000,41299.986182
59.435865,1000,41301.158478
106.101043,1000,41302.302649
295.707715,1000,41303.447299
111.782086,1000,41304.548064
144.970423,1000,41305.646766
65.196015,1000,41306.746509
200.365283,1000,41307.910359
187.407254,1000,41309.109612
133.623382,1000,41310.236986
165.245812,1000,41311.363993
172.707047,1000,41312.538924
37.42299,1000,41313.722147
196.580816,1000,41314.938651
115.084676,1000,41316.120124
181.753127,1000,41317.307983
157.510825,1000,41318.44628
156.77391,1000,41319.565942
94.706812,1000,41320.684738
74.860948,1000,41321.828235
149.045571,1000,41322.975312
220.514575,1000,41324.162622
33.232665,1000,41325.27582
233.087424,1000,41326.493262
215.496,1000,41327.684682
187.918112,1000,41328.851369
63.234309,1000,41329.987616
145.039069,1000,41331.129634
225.565703,1000,41332.317394
236.361905,1000,41333.477865
45.394897,1000,41334.598256
245.152879,1000,41335.743853
172.000968,1000,41336.925703
54.6152,1000,41338.132658
171.049659,1000,41339.285194
141.635983,1000,41340.462556
128.36413,1000,41341.627469
42.023615,1000,41342.752108
38.412252,1000,41343.889575
214.943955,1000,41345.04959
236.599608,1000,41346.1452
110.469354,1000,41347.231927
51.0868,1000,41348.291448
263.58161,1000,41349.445383
244.013316,1000,41350.574702
319.18635,1000,41351.764097
36.455343,1000,41352.871969
180.481743,1000,41353.972353
213.313138,1000,41355.120351
36.613925,1000,41356.226486
268.350557,1000,41357.453389
38.068636,1000,41358.605506
61.43438,1000,41359.760716
126.398143,1000,41360.925511
361.681245,1000,41362.119355
166.782301,1000,41363.267987
83.782746,1000,41364.426449
53.652819,1000,41365.581269
32.861639,1000,41366.700274
123.015918,1000,41367.85425
35.287155,1000,41368.993703
153.09959,1000,41370.107303
66.44413,1000,41371.234966
161.669389,1000,41372.376973
41.249059,1000,41373.530494
34.270181,1000,41374.594126
33.642979,1000,41375.665037
35.416747,1000,41376.766524
109.360891,1000,41377.897489
142.844282,1000,41378.993743
164.825263,1000,41380.117141
33.773849,1000,41381.301471
156.598656,1000,41382.464892
155.486011,1000,41383.584136
132.717434,1000,41384.743145
37.139004,1000,41385.878972
106.344144,1000,41386.998365
268.364202,1000,41388.160106
94.616019,1000,41389.327609
106.683408,1000,41390.491868
39.68019,1000,41391.626159
31.050659,1000,41392.783878
151.194942,1000,41393.94645
86.14181,1000,41395.07989
36.109311,1000,41396.23276
38.768423,1000,41397.383479
148.833384,1000,41398.582026
242.298421,1000,41399.752291
103.329391,1000,41400.913558
98.933439,1000,41402.098535
82.415108,1000,41403.221119
61.678663,1000,41404.345033
116.845563,1000,41405.483595
140.890583,1000,41406.549546
128.660517,1000,41407.640982
92.91559,1000,41408.815434
77.505111,1000,41409.975338
117.583352,1000,41411.149566
87.88298,1000,41412.292619
178.249737,1000,41413.447358
36.00428,1000,41414.558814
102.094832,1000,41415.70367
112.608582,1000,41416.834287
126.002289,1000,41417.972619
260.093615,1000,41419.104136
52.352639,1000,41420.212597
204.648719,1000,41421.324633
71.531252,1000,41422.48319
164.450982,1000,41423.621171
107.455378,1000,41424.744721
75.588461,1000,41425.835968
24.550934,1000,41426.957511
127.711819,1000,41428.058033
20.735976,1000,41429.14571
208.927682,1000,41430.264086
117.838615,1000,41431.363487
73.12191,1000,41432.419248
83.425256,1000,41433.511398
215.32746,1000,41434.704147
131.251871,1000,41435.825331
39.665371,1000,41436.963461
71.242971,1000,41438.079254
70.395994,1000,41439.192231
30.882286,1000,41440.325792
84.867748,1000,41441.499879
125.657153,1000,41442.67906
78.782455,1000,41443.837156
257.531712,1000,41445.044041
67.322728,1000,41446.198204
136.955298,1000,41447.326786
38.331331,1000,41448.424751
187.614657,1000,41449.552591
106.510948,1000,41450.747392
209.944035,1000,41451.891991
179.451539,1000,41453.06324
53.937247,1000,41454.190676
75.414213,1000,41455.329679
128.321873,1000,41456.515321
49.252674,1000,41457.638767
73.635916,1000,41458.736666
91.057622,1000,41459.874854
69.165183,1000,41461.021684
69.105987,1000,41462.100352
186.017247,1000,41463.241368
66.698419,1000,41464.358078
87.393124,1000,41465.457933
63.995523,1000,41466.52841
59.937671,1000,41467.631209
105.92533,1000,41468.818976
161.14976,1000,41470.049426
62.662685,1000,41471.17107
52.154816,1000,41472.292549
132.879312,1000,41473.483927
52.442573,1000,41474.601223
169.077635,1000,41475.775434
102.887238,1000,41476.956878
129.44652,1000,41478.139642
234.379655,1000,41479.353351
175.442514,1000,41480.529442
114.862418,1000,41481.73053
54.629455,1000,41482.841022
73.563005,1000,41483.952952
155.698436,1000,41485.061532
146.948916,1000,41486.185603
105.248112,1000,41487.296723
98.01221,1000,41488.419535
130.348226,1000,41489.521453
212.73557,1000,41490.651963
83.607842,1000,41491.814164
154.43527,1000,41493.022794
97.754202,1000,41494.19654
132.797848,1000,41495.317779
155.487933,1000,41496.470988
78.350143,1000,41497.584785
110.289433,1000,41498.738306
54.721279,1000,41499.845053
94.883145,1000,41500.932292
83.065878,1000,41502.012025
6.215116,1000,41503.09442
164.733573,1000,41504.235946
134.68727,1000,41505.367349
88.901863,1000,41506.471571
212.346774,1000,41507.601802
46.274937,1000,41508.70242
209.194446,1000,41509.852245
103.524577,1000,41510.973299
214.574153,1000,41512.121273
103.366548,1000,41513.235878
65.804316,1000,41514.347264
114.285864,1000,41515.457088
120.683264,1000,41516.566661
64.140408,1000,41517.69392
72.663466,1000,41518.852667
107.154991,1000,41519.996905
83.980157,1000,41521.166004
52.560723,1000,41522.294566
63.68518,1000,41523.444414
89.574241,1000,41524.569261
153.929764,1000,41525.753711
178.284981,1000,41526.880666
63.675079,1000,41527.962245
61.177061,1000,41529.055902
147.249671,1000,41530.136081
57.241639,1000,41531.224249
82.648782,1000,41532.314367
89.885685,1000,41533.422113
39.968028,1000,41534.517442
73.647316,1000,41535.612874
97.074309,1000,41536.727881
65.470597,1000,41537.832883
60.027871,1000,41539.009353
98.721912,1000,41540.122491
82.489985,1000,41541.223022
44.250899,1000,41542.344733
150.139358,1000,41543.468209
85.069777,1000,41544.584829
65.990831,1000,41545.729002
46.094545,1000,41546.822681
47.210373,1000,41547.958538
67.086187,1000,41549.124757
48.12123,1000,41550.221124
197.615477,1000,41551.365519
61.996312,1000,41552.497637
70.663926,1000,41553.620273
84.696186,1000,41554.753585
52.592528,1000,41555.926793
68.216661,1000,41557.129312
162.613996,1000,41558.316646
141.804302,1000,41559.491775
136.735201,1000,41560.680193
50.993061,1000,41561.815392
51.156918,1000,41562.93386
68.152103,1000,41564.079793
192.367997,1000,41565.215165
212.213179,1000,41566.302225
120.514754,1000,41567.445353
100.862747,1000,41568.584471
36.209816,1000,41569.667556
54.031591,1000,41570.811682
53.947383,1000,41571.966738
46.043521,1000,41573.073874
42.476756,1000,41574.224095
59.923523,1000,41575.328004
65.92432,1000,41576.492899
78.734374,1000,41577.57458
81.444967,1000,41578.653121
56.163738,1000,41579.738351
68.260394,1000,41580.822474
52.842577,1000,41581.937597
51.800384,1000,41583.092124
55.3145,1000,41584.246958
99.909671,1000,41585.434706
133.376414,1000,41586.595947
55.570633,1000,41587.774522
52.819979,1000,41588.938981
196.08614,1000,41590.124339
56.606026,1000,41591.274488
62.447499,1000,41592.475931
50.617741,1000,41593.642876
129.568017,1000,41594.740084
35.722067,1000,41595.837309
166.135612,1000,41596.980973
48.598629,1000,41598.095378
63.062601,1000,41599.242344
37.27975,1000,41600.406348
60.398189,1000,41601.529573
110.023033,1000,41602.648151
77.577295,1000,41603.744834
73.416319,1000,41604.866498
205.858833,1000,41606.012919
60.105436,1000,41607.144625
135.245626,1000,41608.277189
69.012505,1000,41609.479861
68.143211,1000,41610.609493
76.025725,1000,41611.701836
156.92597,1000,41612.864301
124.165169,1000,41613.98913
150.984301,1000,41615.162448
31.731834,1000,41616.315965
57.135789,1000,41617.458747
118.429819,1000,41618.617536
49.022794,1000,41619.74635
36.622356,1000,41620.896605
105.334714,1000,41621.985832
151.109231,1000,41623.108463
48.976212,1000,41624.232739
58.230211,1000,41625.33457
58.425637,1000,41626.439134
52.894148,1000,41627.561076
136.715868,1000,41628.67462
31.607663,1000,41629.806124
240.600884,1000,41631.005124
171.091014,1000,41632.114391
74.943661,1000,41633.191083
77.944779,1000,41634.307287
196.069018,1000,41635.434572
123.49171,1000,41636.562397
109.060374,1000,41637.788725
