Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
468	167.79166	46.567127	206.26709	14.219966	189.51501	13.842314	202.44218	154.42339	200.0	200.0	2340000	44.62989	20.101294	67.43943	-140.2044	44.630028	20.099567	57.986687	-140.32599	-45.30409	4.4845405	23069.9489402771
469	177.74825	32.688633	201.25256	48.55204	149.03879	29.84446	193.80362	119.359375	200.0	200.0	2345000	46.843014	20.621626	69.9059	-124.6173	46.842876	20.621895	63.15777	-123.99392	-47.481506	4.341232	23123.014798164368
470	142.07916	48.867672	203.3907	19.742565	114.68539	5.4709315	122.07494	106.071625	200.0	200.0	2350000	48.83779	20.838226	67.025696	-120.77616	48.83774	20.83768	67.50779	-121.335304	-49.562695	4.4104905	23172.49138045311
471	129.43338	31.990355	193.09152	64.40334	153.63382	17.611528	191.4568	137.14606	200.0	200.0	2355000	48.853252	20.400871	69.436005	-114.14118	48.853382	20.399553	68.441124	-115.0217	-49.54986	4.5995617	23221.653510570526
472	173.49332	33.10633	201.62483	43.68162	188.2631	28.88379	204.33939	102.447105	200.0	200.0	2360000	49.50327	20.277325	70.83992	-104.53852	49.502953	20.27768	66.191284	-105.79186	-50.271763	4.6021996	23276.030358552933
473	193.22649	10.222296	202.88014	166.26205	198.47647	3.4136374	204.5264	193.4383	200.0	200.0	2365000	51.24489	20.732195	66.99461	-100.74427	51.244034	20.733952	70.64801	-105.25516	-51.92621	4.376468	23332.693088293076
474	185.12102	32.754448	203.8314	41.518993	197.87248	3.9849	203.43852	191.88112	200.0	200.0	2370000	53.00001	21.233204	81.63532	-92.09342	52.9998	21.23416	72.011375	-93.903046	-53.867973	5.5148764	23388.611357688904
475	176.5375	32.71928	204.75876	77.307724	193.80913	5.7213025	199.94363	179.47653	200.0	200.0	2375000	53.88815	21.374031	73.97088	-91.29369	53.887714	21.37483	69.409256	-93.01205	-55.06925	6.8981514	23443.60177254677
476	179.64581	37.897285	208.63562	62.32422	201.59229	3.2892473	208.0014	197.34201	200.0	200.0	2380000	54.601208	21.30524	75.06224	-91.09849	54.601727	21.305655	76.5864	-85.739136	-55.609226	5.725247	23497.845977306366
477	191.38588	14.209458	206.8821	140.09467	199.78014	2.2547588	203.72885	197.09357	200.0	200.0	2385000	55.86543	21.344889	75.99788	-71.757935	55.865166	21.34477	75.23078	-72.21396	-56.98219	5.6033945	23552.987141370773
478	127.24216	66.17173	199.1434	6.3124323	179.51218	34.013584	202.04881	94.83581	200.0	200.0	2390000	56.26486	21.074642	82.84444	-75.873924	56.264595	21.077017	75.320404	-74.82006	-57.86195	6.2286663	23604.306681871414
479	178.62257	37.70791	204.79814	61.81466	204.24007	2.4996424	208.55023	200.28813	200.0	200.0	2395000	59.093613	21.507988	77.29401	-84.866875	59.09359	21.506968	80.86215	-85.02042	-60.25615	5.018184	23660.060871601105
480	132.03818	50.372852	198.21274	28.291775	175.28065	24.23199	200.44357	125.88943	200.0	200.0	2400000	60.128113	22.051245	90.94017	-83.87443	60.127422	22.05149	90.56532	-83.9333	-62.695076	9.424829	23710.72345304489
481	163.23889	48.88263	205.53542	8.427389	190.49911	21.690706	201.79369	126.063614	200.0	200.0	2405000	62.212418	22.8511	87.900856	-85.34746	62.212566	22.850487	88.599754	-83.58742	-63.52177	7.105103	23763.308631896973
482	193.62079	7.514547	203.6519	173.33925	201.86852	4.980778	208.36089	194.32431	200.0	200.0	2410000	63.973045	23.202652	90.66119	-85.11529	63.97331	23.202095	93.01421	-85.04769	-65.02162	6.827208	23818.419679641724
483	177.57852	26.247726	206.61237	109.71764	197.69472	3.642669	202.97134	191.38046	200.0	200.0	2415000	64.04315	22.941896	102.59333	-83.55699	64.0426	22.945541	105.214424	-88.6136	-66.575195	11.219984	23872.202294111252
484	170.578	52.732517	201.62444	6.7267885	167.69116	22.999195	194.97287	132.32263	200.0	200.0	2420000	65.46646	22.79573	93.03401	-81.86884	65.46659	22.795046	94.596695	-81.59704	-66.70981	7.5995455	23926.08641386032
485	186.38538	27.52596	206.09387	85.15878	199.2474	1.206192	201.36627	197.64485	200.0	200.0	2425000	66.41703	22.315073	92.353004	-81.34417	66.417175	22.314817	92.99368	-78.99014	-67.55605	7.325592	23983.67958712578
486	133.4604	52.907585	200.07986	15.548187	52.534584	5.3069425	59.664196	44.016834	200.0	200.0	2430000	65.1194	21.558418	90.90345	-79.54669	65.12007	21.555609	91.349365	-77.89577	-66.73497	9.699147	24035.630441904068
487	101.469475	42.934616	193.5747	11.30872	180.70631	26.638836	205.76309	139.57578	200.0	200.0	2435000	63.003036	20.844862	82.163414	-73.3061	63.002743	20.846634	83.15753	-73.79748	-64.24625	6.3389397	24085.664381980896
488	160.016	37.403484	198.29457	65.27623	192.52234	4.6531043	197.62143	183.29001	200.0	200.0	2440000	60.008537	19.988186	79.31021	-71.83538	60.0081	19.987919	78.198204	-81.91287	-61.170113	5.96276	24139.461725234985
489	163.55714	44.960888	202.17621	27.024487	160.85927	34.38877	195.5778	103.775696	200.0	200.0	2445000	57.392426	19.486416	85.152275	-72.89756	57.39223	19.4869	80.79513	-70.09257	-58.7034	5.6401253	24195.36021566391
490	122.015205	62.94793	195.99634	15.890234	153.97896	53.38491	201.79736	12.762784	200.0	200.0	2450000	54.40667	19.219183	76.24038	-97.815346	54.40607	19.221266	78.37994	-96.61195	-55.42249	5.5502906	24249.010879278183
491	117.46342	32.465202	161.79	27.618404	170.24077	30.489647	193.34624	107.223915	200.0	200.0	2455000	52.342346	18.947828	68.13915	-115.111755	52.34257	18.94716	69.26673	-115.23801	-53.921837	5.0109386	24300.131871700287
492	136.70834	36.983456	193.44484	59.746147	149.69553	38.66156	192.16577	91.651024	200.0	200.0	2460000	51.951233	19.169859	68.31942	-116.911606	51.95146	19.169094	66.84039	-119.46679	-53.284023	4.204249	24352.38371515274
493	129.85364	53.978	190.71404	5.626418	132.74966	41.085644	193.6654	84.74523	200.0	200.0	2465000	51.53827	19.082928	67.830215	-119.34024	51.53842	19.081303	77.74901	-116.23231	-52.379208	4.238897	24404.23786187172
494	177.62802	38.332096	204.21867	42.800762	202.44043	3.1789079	207.07349	197.11067	200.0	200.0	2470000	50.869102	18.852	73.15307	-105.44407	50.86955	18.851065	73.08468	-110.66457	-51.846375	4.490819	24460.45861530304
495	186.92609	15.332272	202.44731	140.9689	199.11827	2.9994452	204.89577	194.68925	200.0	200.0	2475000	51.840187	19.016756	72.40759	-88.442535	51.84026	19.01649	65.90408	-101.60709	-52.946262	4.7752795	24516.85119485855
496	182.96318	17.52177	202.29381	123.96479	185.26764	6.461447	191.45694	167.09236	200.0	200.0	2480000	52.964764	19.19652	71.1871	-108.57181	52.964806	19.196468	73.946266	-95.457146	-53.930275	4.593136	24573.09662461281
497	189.90762	11.368091	203.7093	160.09859	153.67856	34.206257	203.51332	117.5382	200.0	200.0	2485000	53.89413	19.640299	74.00829	-138.45155	53.89425	19.640676	73.39691	-151.36153	-54.978138	4.6739335	24629.455760002136
498	175.87068	23.139093	204.34978	127.19251	199.56494	2.4135537	203.04594	196.10333	200.0	200.0	2490000	55.418594	19.924622	77.25018	-126.96723	55.418823	19.92446	75.94061	-143.8586	-56.441914	5.100737	24684.23235464096
499	191.26466	10.556493	203.05081	150.70969	196.58134	3.2581081	201.12387	187.91014	200.0	200.0	2495000	56.965347	20.506195	77.0499	-140.34769	56.96541	20.505867	73.81416	-146.22493	-58.071064	5.550247	24742.7501578331
500	179.53189	30.688519	200.0843	56.388042	200.43091	3.3925424	206.9315	195.9812	200.0	200.0	2500000	57.96234	20.592737	82.123505	-138.10919	57.962387	20.591398	87.98073	-146.67078	-59.177612	5.9329586	24799.576877117157
501	190.81013	19.066961	202.84836	103.75095	195.47287	2.4784415	198.93861	190.80698	200.0	200.0	2505000	58.80664	20.972374	77.71226	-105.4107	58.806988	20.971823	89.15868	-102.92296	-59.804405	5.2088056	24859.229850769043
502	190.47997	11.381056	201.19377	158.61742	179.85988	27.221277	197.95055	110.20695	200.0	200.0	2510000	59.70086	21.156277	75.78435	-128.0347	59.700924	21.156195	80.24051	-122.82729	-60.73645	5.7234917	24918.95831179619
503	191.51938	11.22563	203.04417	161.44157	184.43199	15.519097	205.72644	165.03217	200.0	200.0	2515000	59.86594	21.315607	81.66125	-103.21724	59.86584	21.31685	85.529	-111.055954	-60.9516	5.550927	24979.036028146744
504	187.7015	16.442171	203.65715	123.18221	195.90149	1.7427899	199.62688	192.77875	200.0	200.0	2520000	60.210953	21.689642	79.78014	-132.28188	60.210934	21.690123	90.59175	-112.74419	-61.266975	7.0579014	25037.898510932922
505	195.66519	8.420336	205.29015	159.25414	199.11842	2.829532	202.69931	193.6104	200.0	200.0	2525000	60.890495	21.570745	78.29748	-113.93828	60.890533	21.570219	76.540695	-109.90163	-61.89836	5.2864394	25096.92858695984
506	196.52782	6.367751	205.03845	170.92986	199.53085	2.4252193	204.32326	195.5727	200.0	200.0	2530000	61.980103	21.804596	80.12927	-107.518814	61.980247	21.80373	80.14606	-109.480804	-62.870712	5.0337048	25156.24029994011
507	195.41803	6.211871	204.37654	178.16946	201.36897	1.5538261	204.26752	199.5047	200.0	200.0	2535000	63.288925	22.0107	89.194336	-114.73888	63.289223	22.010336	91.29174	-113.70023	-64.20689	5.374809	25213.288104772568
508	180.78839	30.450775	204.58022	76.74342	139.41629	8.884175	161.24158	129.52626	200.0	200.0	2540000	63.48488	21.892035	87.96757	-108.7586	63.484894	21.892588	90.319725	-106.52517	-64.76725	6.7871623	25268.072426319122
509	66.386696	39.75136	140.52556	12.663479	5.2674637	0.7974275	6.7467303	4.1819987	200.0	200.0	2545000	60.16663	20.705275	90.821075	-108.219635	60.166195	20.709164	78.40277	-102.383965	-61.75281	10.767599	25317.709291934967
510	5.7044735	5.3135815	19.742516	0.7646296	16.821321	2.075725	18.807482	11.306601	200.0	200.0	2550000	54.87097	19.320267	82.14693	-109.69949	54.8706	19.318878	71.785095	-109.608536	-57.208782	8.675459	25366.68244600296
511	9.707005	11.525645	44.906887	0.79133505	4.9869375	2.8070643	11.160572	2.2060559	200.0	200.0	2555000	49.039997	17.872162	66.01482	-121.73389	49.039658	17.873375	70.32938	-122.24485	-51.749577	10.008662	25415.813715696335
512	34.009705	28.080606	99.03964	0.32044646	123.86224	21.627634	156.94475	77.46023	200.0	200.0	2560000	46.29833	17.475988	62.519615	-126.130394	46.29818	17.478281	72.4816	-124.57951	-48.31686	8.275034	25465.040645360947
513	163.79631	36.353085	203.3002	90.30479	176.43466	27.709366	203.2534	113.02859	200.0	200.0	2565000	47.90969	17.898832	70.55983	-132.07982	47.90995	17.898544	62.11405	-164.95901	-48.693245	4.3367453	25521.1063079834
514	190.72308	9.7327585	204.98405	168.32285	200.73416	3.0864742	206.05063	196.56287	200.0	200.0	2570000	49.731068	18.584475	71.50609	-127.06629	49.731045	18.585007	61.88463	-127.299706	-50.479546	3.9759789	25580.13447856903
515	180.61215	34.020588	203.02057	41.000034	183.74117	16.266642	205.08818	148.78403	200.0	200.0	2575000	51.61062	18.838427	68.9031	-126.479095	51.611366	18.837849	70.02897	-111.742966	-52.37865	4.338861	25638.26800918579
516	184.08934	26.223309	204.17448	77.103134	166.99405	30.466675	201.47	111.302704	200.0	200.0	2580000	53.270367	19.002588	69.52747	-108.04854	53.270466	19.003307	75.11605	-102.16862	-54.2178	4.768084	25697.193831205368
517	180.02304	21.210903	202.5393	103.03506	200.63786	2.790618	207.94026	197.70422	200.0	200.0	2585000	55.41486	19.288836	74.66934	-91.36742	55.415356	19.289856	72.08115	-91.88505	-56.284973	4.562806	25753.26906824112
518	187.51572	18.368595	202.14203	111.15891	196.80482	3.4245515	202.32812	191.03575	200.0	200.0	2590000	57.721554	19.551565	76.32882	-84.88624	57.722153	19.547758	87.88766	-90.6768	-58.535213	4.968499	25809.96174120903
519	177.83195	42.041553	202.13602	25.5792	200.94241	1.8689724	204.48813	197.35391	200.0	200.0	2595000	60.170246	19.99104	79.51326	-83.52622	60.170208	19.99237	80.44193	-84.654236	-61.044308	4.2369313	25867.29144835472
520	191.18352	12.845962	203.00575	146.92769	192.69969	13.381762	203.06734	163.81355	200.0	200.0	2600000	62.3345	20.233711	82.57342	-90.20664	62.334705	20.232775	77.50329	-92.98079	-63.170456	5.519282	25925.17229104042
521	188.84268	17.327763	203.58427	134.1533	199.65096	2.2113929	203.17207	195.68628	200.0	200.0	2605000	63.771774	20.191294	80.85398	-82.90377	63.77164	20.19155	87.78261	-83.64423	-64.655014	5.1122108	25982.159321546555
522	187.47235	23.68734	204.31723	97.35609	187.97305	20.562643	202.83504	141.61176	200.0	200.0	2610000	64.67342	20.187891	88.69711	-68.63544	64.673615	20.18771	81.53605	-68.59572	-65.55125	4.835867	26039.59579372406
523	183.82254	23.390886	204.20312	124.66486	199.26569	3.604969	203.05396	191.18279	200.0	200.0	2615000	65.33463	20.371958	82.830505	-68.71272	65.3348	20.370672	85.727234	-72.794754	-66.1789	4.717233	26097.632308006287
524	197.19058	5.8404183	205.69939	182.66267	190.66245	4.965438	195.35312	178.50682	200.0	200.0	2620000	66.546394	20.480488	83.79682	-65.35054	66.54618	20.48139	88.49123	-80.51767	-67.40241	4.9701533	26157.552436351776
525	197.7143	5.882234	206.85178	181.16502	202.18709	3.07627	205.96121	197.55458	200.0	200.0	2625000	67.99495	20.564102	86.19973	-68.26736	67.99502	20.565018	95.91591	-66.96302	-68.80269	4.870213	26217.666930913925
526	196.08168	12.608922	206.42639	137.12941	198.14871	5.401833	204.82501	187.89912	200.0	200.0	2630000	69.13284	20.443628	85.849266	-72.91502	69.13245	20.444595	107.01741	-69.21996	-69.87398	4.8198833	26276.712844371796
527	181.06056	21.84478	206.63213	133.04956	201.2425	2.7107413	205.53506	197.29868	200.0	200.0	2635000	69.64945	20.375668	90.52562	-79.303825	69.649445	20.374605	93.28293	-77.07116	-70.39135	4.828767	26334.044706344604
528	191.25546	18.758259	207.29192	124.424965	195.97313	2.0771646	199.02405	192.38806	200.0	200.0	2640000	70.40031	20.49933	90.73277	-91.90903	70.400406	20.499672	92.12664	-84.22675	-71.19652	5.0459046	26391.488215208054
529	180.73047	35.24819	203.32007	76.50522	180.02652	25.119596	200.30833	141.15933	200.0	200.0	2645000	70.4091	20.825424	88.87806	-94.04948	70.40896	20.826027	104.663826	-93.55054	-71.2271	4.9014354	26447.422384262085
530	165.02998	32.48575	200.96469	101.49266	194.49075	3.9311097	203.27261	189.72948	200.0	200.0	2650000	69.03869	20.64247	93.82796	-101.38932	69.03833	20.643797	84.35071	-105.04549	-69.97715	6.022786	26503.124436855316
531	183.14815	36.531326	202.06306	21.420559	198.33456	9.023828	205.34572	172.61034	200.0	200.0	2655000	68.72179	20.435553	96.477394	-142.30205	68.72166	20.43428	90.86769	-101.55811	-69.53993	5.282765	26561.306369304657
532	181.76543	18.772781	202.13477	137.36443	190.50691	7.603169	197.1313	168.68568	200.0	200.0	2660000	67.46011	20.277025	87.364624	-105.66112	67.46059	20.276083	97.24559	-96.11908	-68.30945	5.138904	26618.69755911827
533	195.7476	11.812771	209.09572	150.32603	203.1906	2.7528331	209.13797	197.9575	200.0	200.0	2665000	67.55169	20.15255	83.88297	-107.483765	67.551636	20.15273	86.919815	-104.546196	-68.31865	4.4851923	26679.730999708176
534	196.08469	8.527549	205.2747	158.88358	200.30412	2.7857769	204.21434	194.32353	200.0	200.0	2670000	68.573845	20.348864	93.30927	-102.3254	68.573616	20.34867	87.21381	-96.26818	-69.41445	5.2008157	26739.300209999084
535	194.72508	9.369116	204.98822	174.08159	200.85669	2.534331	205.40112	196.68651	200.0	200.0	2675000	69.54996	20.543003	93.89278	-91.19437	69.549995	20.542215	87.73039	-87.35002	-70.29114	4.69725	26798.152747392654
536	195.6583	9.641835	204.31848	164.3883	191.31482	19.17302	206.10358	141.41579	200.0	200.0	2680000	70.40072	20.46916	86.96755	-86.84218	70.40086	20.467356	98.80337	-83.60985	-71.1371	4.53283	26857.655316352844
537	189.65227	23.340467	203.04163	81.44671	202.66402	3.669979	207.12819	194.79333	200.0	200.0	2685000	71.373695	20.448307	90.830086	-77.65138	71.37378	20.446909	95.61332	-78.817215	-72.12332	3.9654415	26916.83717250824
538	193.61543	28.061922	205.62508	57.811836	203.56664	2.9068365	207.21956	198.58278	200.0	200.0	2690000	71.97492	20.351292	88.489944	-88.906395	71.97515	20.351456	87.192276	-76.187935	-72.707756	4.4929123	26975.93093109131
539	189.63708	13.639007	204.27226	148.47801	202.19814	2.936038	207.20102	197.60828	200.0	200.0	2695000	72.015594	20.070744	85.74654	-79.0666	72.01541	20.071579	102.583336	-77.689445	-72.872116	4.683649	27034.562803030014
540	198.1255	6.058737	206.05594	174.6741	199.24881	5.0552	204.42117	184.85748	200.0	200.0	2700000	72.593765	19.490187	89.59896	-87.816605	72.59384	19.490772	97.936806	-82.93556	-73.449326	4.66128	27095.16832470894
541	188.6941	27.0942	203.52255	71.44699	79.95912	50.174725	200.31107	30.834929	200.0	200.0	2705000	73.57599	18.885838	94.93291	-91.29046	73.57608	18.885223	98.03368	-83.20571	-74.457886	4.499822	27152.472091913223
542	173.13774	51.95164	205.09181	19.659636	197.86662	4.017923	203.64651	190.28764	200.0	200.0	2710000	73.984505	18.946072	89.52651	-97.79501	73.98431	18.945238	90.66975	-95.03258	-74.89897	5.037486	27210.253646850586
543	190.65062	15.158431	203.947	143.99428	199.77023	2.5277495	204.20874	196.11145	200.0	200.0	2715000	74.07344	18.943592	91.11099	-91.20349	74.07356	18.945774	92.18275	-93.45041	-75.03493	4.8806734	27267.61370229721
544	172.85707	31.71617	202.27856	62.386414	192.89488	17.58733	206.08258	141.38913	200.0	200.0	2720000	73.926476	18.403214	88.6443	-81.827995	73.92626	18.403471	91.48384	-78.790474	-74.8903	4.463118	27325.387114048004
545	176.13234	28.099117	204.85994	100.61902	185.41446	27.394894	202.9254	110.892654	200.0	200.0	2725000	73.55543	18.070545	107.915054	-72.85118	73.555084	18.070772	91.75083	-71.21083	-74.41041	3.8247633	27384.138919830322
546	176.24937	32.157776	202.0879	88.535164	199.23239	2.4806693	204.54367	195.16841	200.0	200.0	2730000	73.67195	18.23199	93.784935	-88.89075	73.67173	18.23338	94.06719	-73.83284	-74.54578	3.6849008	27440.934586524963
547	186.43008	34.047905	206.07074	27.384684	200.09105	3.3020086	207.34727	195.92342	200.0	200.0	2735000	73.16278	17.94632	88.58277	-67.64912	73.16279	17.945623	88.89504	-72.320816	-74.153824	4.027058	27500.123131275177
548	178.20815	15.891383	202.52388	136.37517	188.2645	3.9980314	195.81458	183.4504	200.0	200.0	2740000	72.58562	17.74907	94.30148	-70.850204	72.585396	17.750702	99.00973	-76.14537	-73.58816	3.915058	27557.67456483841
549	177.9961	34.95633	204.31079	34.47264	184.83366	19.456865	197.8758	141.26996	200.0	200.0	2745000	72.1277	17.53886	87.23601	-68.07318	72.12771	17.539417	87.75829	-67.601036	-73.27561	3.9666538	27615.465505599976
550	191.25104	8.210473	203.58961	164.04674	200.5662	2.1799848	204.9916	197.28781	200.0	200.0	2750000	73.3666	17.943565	95.21033	-73.43522	73.36662	17.944328	99.083855	-68.622894	-74.419655	4.0107336	27673.68669104576
551	186.4039	17.317276	203.33284	135.69427	169.2419	22.964157	198.76959	141.9097	200.0	200.0	2755000	73.89736	18.367033	101.59993	-79.42868	73.89688	18.368593	99.4899	-84.25955	-75.10209	4.9688506	27731.798877239227
552	187.94812	13.932027	201.89165	145.3383	197.93216	2.846435	200.7787	190.01303	200.0	200.0	2760000	74.225716	18.630102	92.012314	-90.63986	74.22579	18.628944	91.46552	-98.38343	-75.20584	4.5899796	27790.2256360054
553	192.17108	13.32247	203.30486	145.6232	200.18562	3.018451	206.4721	195.22878	200.0	200.0	2765000	74.618744	18.612673	98.68376	-95.42993	74.61804	18.616714	110.82733	-90.10156	-75.534775	4.4346232	27849.813901662827
554	89.61752	73.62142	199.08855	4.422437	193.38438	22.243261	205.18436	126.97567	200.0	200.0	2770000	73.8704	19.421637	103.259384	-106.122765	73.86954	19.427677	108.82412	-102.28612	-75.0038	5.725553	27904.11036992073
555	175.70157	45.14556	202.16032	6.56763	171.46323	26.451134	198.88757	129.76093	200.0	200.0	2775000	73.21734	19.700352	92.89335	-120.7891	73.216934	19.703835	100.91697	-118.26145	-74.05637	5.0123596	27962.19960784912
556	189.69328	15.648627	202.58572	136.30052	192.24147	2.9473646	197.90517	188.62842	200.0	200.0	2780000	73.02425	19.729912	96.30371	-128.0107	73.02353	19.734224	92.4787	-124.33673	-74.05328	4.2693048	28022.386471509933
557	198.47919	5.080277	205.58119	181.2183	197.76155	3.4713662	202.89087	191.8679	200.0	200.0	2785000	74.12905	20.035046	95.58983	-126.84299	74.12868	20.038168	96.31024	-127.81509	-75.070076	4.530112	28085.9745490551
558	194.40372	7.652041	202.71477	170.38463	200.97076	4.307932	206.35703	193.9567	200.0	200.0	2790000	75.15219	20.013628	100.49315	-125.712814	75.151985	20.01617	117.13776	-124.84953	-76.10189	4.099383	28146.721019744873
559	195.6255	10.583828	204.70572	161.64786	202.00348	1.1938629	204.56558	200.63055	200.0	200.0	2795000	75.411705	19.808296	87.89916	-129.6148	75.41176	19.809175	90.725746	-131.7851	-76.3667	4.6770554	28208.93778848648
560	187.46109	13.135072	203.47064	153.12256	197.96083	2.985644	202.741	194.0081	200.0	200.0	2800000	74.5674	19.581192	97.311165	-148.51666	74.56756	19.58107	95.05536	-142.27002	-75.55406	4.4172716	28268.941291332245
561	180.75641	45.046516	201.10558	17.170822	200.73746	3.3673732	205.45245	195.06317	200.0	200.0	2805000	73.74583	19.507084	88.32266	-125.80428	73.74564	19.50913	94.903725	-127.55867	-74.73704	4.19134	28327.873648166656
562	193.33936	8.882458	202.93031	166.00197	101.497025	21.218613	136.13052	78.53094	200.0	200.0	2810000	73.02425	19.544857	87.85603	-127.12412	73.024284	19.546343	99.38456	-126.58689	-74.489685	5.434496	28387.030650138855
563	32.964073	48.200405	170.36346	0.25160295	4.157077	0.84256977	5.2433753	2.462037	200.0	200.0	2815000	66.23039	18.372408	84.916245	-120.48101	66.23077	18.375698	84.35762	-122.99673	-71.08615	12.8777485	28438.413855552673
564	2.034858	1.9853069	7.1605697	0.21652038	2.3277764	0.4530579	3.1175458	1.6132782	200.0	200.0	2820000	56.07637	16.046328	75.89925	-113.16514	56.076736	16.048557	81.81711	-109.996826	-61.179638	11.990243	28489.030008792877
565	4.696753	2.6981432	11.712775	0.95116997	1.5496795	0.49862918	2.3031397	0.6380414	200.0	200.0	2825000	47.850937	14.472592	69.268364	-130.3002	47.85055	14.474618	73.4763	-133.38274	-50.396362	8.207927	28539.29737305641
566	16.731558	20.488562	72.43433	0.40246257	26.861277	17.522856	47.822598	3.0860868	200.0	200.0	2830000	43.071728	13.6473	61.02423	-122.1169	43.07062	13.646125	61.02371	-121.94255	-44.862904	10.99892	28590.125644922256
567	78.98044	60.645603	195.6611	0.4236822	190.45908	6.411404	198.94917	179.80927	200.0	200.0	2835000	41.716694	13.747485	57.31744	-130.6269	41.717464	13.742651	57.968037	-121.04431	-42.64647	4.797533	28644.063590765
568	149.75821	52.448402	200.93527	9.25678	199.64413	2.1714063	204.24333	196.76828	200.0	200.0	2840000	44.867355	15.028998	60.60418	-107.91408	44.867733	15.030031	57.42913	-113.06396	-46.04221	3.1831875	28700.611283540726
569	160.55707	56.90793	202.44101	16.05198	168.78317	29.146706	198.01892	131.90848	200.0	200.0	2845000	48.14063	16.040363	63.319702	-130.68103	48.14066	16.041231	62.012672	-124.95415	-49.150013	3.4591696	28758.82594203949
570	192.39362	15.109612	205.59464	126.43353	201.92773	2.5246778	207.65535	199.54005	200.0	200.0	2850000	52.639	17.09704	75.27374	-125.90383	52.639374	17.095743	67.23483	-133.39261	-53.358463	3.3211513	28820.21339058876
571	192.6227	12.845254	207.23164	145.70888	186.50829	10.25135	200.88458	169.71455	200.0	200.0	2855000	55.782166	17.901962	71.41275	-139.13573	55.78272	17.900526	82.97191	-138.2219	-56.516724	3.6856222	28880.577555656433
572	189.19426	14.747301	202.98892	145.93692	201.95663	2.4345474	206.5218	199.53345	200.0	200.0	2860000	58.05367	18.320122	75.790115	-143.636	58.053177	18.32117	71.22698	-147.08784	-58.848186	4.030936	28941.159739017487
573	192.05197	11.874458	205.23839	157.4922	176.17435	19.093664	197.80772	146.27812	200.0	200.0	2865000	60.458874	18.614262	78.32945	-150.22186	60.45902	18.613693	73.71096	-134.68977	-61.0828	3.6308858	29001.05231499672
574	174.62895	35.47688	204.75647	55.39879	197.15265	9.686448	206.14268	169.30057	200.0	200.0	2870000	62.59493	18.931932	76.08668	-126.758644	62.59497	18.934788	77.9513	-128.17656	-63.30632	3.8541765	29060.23140311241
575	187.15128	34.57968	204.10275	30.29397	204.54013	1.93238	207.88757	201.71114	200.0	200.0	2875000	64.75241	19.16918	93.568306	-119.424194	64.75261	19.167515	81.615814	-118.7333	-65.3795	3.5191653	29121.70246529579
576	195.15288	13.21101	206.0363	150.49338	202.13788	2.4824781	206.04938	197.46375	200.0	200.0	2880000	66.76008	19.424656	78.91681	-125.83504	66.7596	19.425928	79.18757	-141.41023	-67.39457	3.939431	29183.48825931549
577	195.59317	11.767672	205.56987	144.84114	203.10452	1.8577939	206.78346	200.00487	200.0	200.0	2885000	68.69073	19.672266	89.8207	-127.247086	68.69096	19.67135	89.55415	-152.53026	-69.29238	3.5414274	29244.055080652237
578	195.79842	7.9427733	206.97731	175.18921	199.38945	2.4801624	204.8402	196.63617	200.0	200.0	2890000	70.24648	19.917034	88.76326	-167.13785	70.24625	19.918137	87.484886	-211.47523	-70.8349	3.724396	29305.913136720657
579	192.1455	15.456252	206.73143	148.24376	201.67514	2.8681428	208.06169	197.54095	200.0	200.0	2895000	71.71501	19.698948	90.194145	-147.0123	71.71456	19.698473	90.66207	-166.43259	-72.31356	3.8531609	29367.43789124489
580	197.57414	6.8095136	204.95166	178.07338	200.10341	4.324787	206.23431	193.22879	200.0	200.0	2900000	73.17641	19.715647	88.96171	-119.48368	73.17644	19.715199	91.638435	-141.93784	-73.74683	3.6586456	29430.321078062057
581	197.61595	5.626421	204.9648	183.73483	203.3097	2.2541347	207.08958	200.8158	200.0	200.0	2905000	74.363846	19.847095	91.8666	-101.34909	74.36391	19.845953	90.53209	-101.953964	-74.9197	3.8884835	29494.449579000473
582	185.0544	34.46724	205.82306	32.674152	202.543	1.6820502	205.24355	198.58858	200.0	200.0	2910000	75.11209	19.834917	94.83756	-99.53182	75.11222	19.836365	93.63358	-139.93735	-75.75549	3.9753563	29555.04255914688
583	181.60944	20.718943	202.16527	126.04591	195.65729	14.447596	204.59532	152.80685	200.0	200.0	2915000	74.307594	19.552944	92.50016	-98.85969	74.30727	19.55442	90.58354	-99.40478	-75.18952	4.4636397	29615.327427387238
584	194.69771	8.265895	203.09843	167.94252	197.20403	5.5000825	202.9275	184.3247	200.0	200.0	2920000	73.7249	19.360516	87.53503	-111.17287	73.72496	19.360376	87.92299	-109.3015	-74.62621	4.967986	29677.01268362999
585	198.41557	8.683569	208.25368	162.26735	188.48215	15.281552	202.33873	154.64336	200.0	200.0	2925000	74.57477	19.588198	93.897484	-104.10082	74.57507	19.58575	93.210106	-103.07313	-75.373245	4.625057	29739.857001781464
586	195.35414	9.913422	207.68233	161.07684	195.72379	3.089073	199.8742	188.75204	200.0	200.0	2930000	75.34274	19.691273	94.98205	-108.64588	75.34309	19.689976	97.036194	-107.14565	-76.048325	4.047193	29801.203504562378
