Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
1883	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9415000	-1241764.0	2508225.2	6753093.0	-18119866.0	-1241772.4	2509791.5	4849101.0	-16548787.0	-1286587.4	2586657.0	-11009.367	-27219386.0	93.57184	2.119059	97.93181	75.60483	1241782.6	26856477000.0	30936723000.0	80221740000.0	113202.46163105965
1884	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9420000	-1272630.1	2585944.0	7877189.0	-16873658.0	-1272637.5	2584740.8	7778189.0	-18261172.0	-1311079.5	2648973.2	1841990.6	-33358522.0	93.56812	2.1178129	97.9522	74.85568	1272648.8	30070743000.0	26932314000.0	67833560000.0	113301.3914361
1885	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9425000	-1264759.0	2571548.5	4337349.0	-14813115.0	-1264758.1	2576861.8	4842445.0	-18584628.0	-1306356.1	2641648.2	-115088.87	-23811386.0	93.56973	2.1203206	97.981674	76.888794	1264777.9	20699972000.0	34523600000.0	60994507000.0	113398.67632102966
1886	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9430000	-1266767.5	2581468.5	4065989.2	-15900859.0	-1266763.6	2582817.5	3514636.8	-16511539.0	-1307513.4	2651335.5	-80354.37	-22737594.0	93.56665	2.1239812	97.971146	70.89563	1266786.2	21683317000.0	25335697000.0	67860636000.0	113496.10870790482
1887	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9435000	-1261521.4	2566758.0	6095045.0	-18512058.0	-1261519.0	2574851.5	8449165.0	-20014388.0	-1301264.4	2632209.5	-42463.863	-24612154.0	93.57357	2.1214554	97.96471	76.19513	1261540.1	22492832000.0	43408910000.0	67131390000.0	113593.73272109032
1888	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9440000	-1264601.5	2567296.8	7442501.0	-16779194.0	-1264609.2	2567528.8	6835149.0	-18072628.0	-1309885.4	2639072.0	-99195.87	-20655034.0	93.56386	2.1264508	97.99316	76.70999	1264620.5	34918654000.0	35484680000.0	74671290000.0	113691.18508839607
1889	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9445000	-1236223.9	2510338.2	2844485.2	-15463611.0	-1236225.1	2512168.8	3541964.8	-15117107.0	-1274889.6	2573094.0	-6604.3633	-19308218.0	93.57012	2.1166608	97.937195	77.09333	1236242.8	18346560000.0	23055542000.0	48756232000.0	113788.67746472359
1890	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9450000	-1266775.1	2563861.2	4183365.2	-16606395.0	-1266771.1	2570486.2	7419565.0	-18008756.0	-1306713.0	2634118.5	-62563.363	-24503610.0	93.57143	2.12041	97.986916	75.54236	1266794.1	21756811000.0	38899536000.0	69865300000.0	113886.27207279205
1891	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9455000	-1267898.6	2601567.2	4749637.0	-16708795.0	-1267881.9	2605169.0	7383469.0	-19051444.0	-1303910.2	2664472.0	2429766.8	-23897146.0	93.57336	2.1159873	97.942245	76.76697	1267917.4	23341928000.0	32991302000.0	74715824000.0	113983.82372498512
1892	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9460000	-1285958.5	2669846.8	3734341.2	-16076475.0	-1285987.5	2673514.2	5858509.0	-18123700.0	-1325588.6	2736209.2	-125313.11	-22572090.0	93.56957	2.1208816	97.91771	74.55157	1285977.1	23380673000.0	33037292000.0	69914280000.0	114081.53777956963
1893	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9465000	-1311710.1	2732184.2	4143813.2	-17624506.0	-1311710.1	2732524.5	5040973.0	-16975412.0	-1351589.9	2798886.0	-88774.61	-26674746.0	93.56163	2.1263497	97.96298	77.78215	1311728.9	22636028000.0	23782144000.0	64522965000.0	114179.22399783134
1894	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9470000	-1357164.5	2824984.8	4400453.0	-18341050.0	-1357155.4	2824883.0	4628045.0	-17838260.0	-1402888.5	2901673.5	-95090.86	-23404602.0	93.571304	2.1167865	98.01603	76.060684	1357183.1	28288332000.0	28212030000.0	78546010000.0	114277.53992652893
1895	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9475000	-1374132.6	2900604.5	4805829.0	-17589178.0	-1374141.0	2909323.5	7282253.0	-21127348.0	-1418038.8	2975200.5	9664.64	-24345402.0	93.567894	2.1198213	97.935745	76.788536	1374151.6	21494090000.0	46919537000.0	77542924000.0	114375.20226788521
1896	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9480000	-1363196.1	2869429.5	3869637.2	-16798394.0	-1363190.5	2872042.0	5171405.0	-18290996.0	-1400378.1	2931178.0	-42608.36	-24347962.0	93.562775	2.1187432	97.95975	77.37724	1363215.0	19888620000.0	27515590000.0	61979440000.0	114474.46561098099
1897	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9485000	-1382475.0	2913088.2	5541829.0	-20074426.0	-1382482.5	2911491.5	3040268.8	-17102004.0	-1425103.9	2983136.0	993606.6	-33716920.0	93.57219	2.1166084	97.94401	74.56158	1382493.9	30747996000.0	26184190000.0	81259520000.0	114572.42516160011
1898	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9490000	-1347203.1	2834115.0	7699141.0	-19123130.0	-1347241.5	2839764.2	8009357.0	-19918388.0	-1389593.2	2902297.5	4561.1426	-28198202.0	93.5657	2.121544	98.00459	76.4727	1347222.1	25202432000.0	41119973000.0	70662760000.0	114670.78904390335
1899	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9495000	-1332834.1	2790560.0	8031941.0	-18751162.0	-1332794.6	2791017.0	4192908.8	-17778612.0	-1373827.5	2854168.2	853190.6	-31552570.0	93.57014	2.1225226	97.94184	74.27763	1332853.0	24243628000.0	25847880000.0	57364940000.0	114768.69365978241
1900	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9500000	-1301820.2	2745776.2	5335877.0	-16684475.0	-1301826.5	2749770.2	5598573.0	-19545140.0	-1340519.9	2818090.8	1240006.6	-27994554.0	93.566864	2.1194942	97.95036	76.726204	1301839.0	27530800000.0	38625985000.0	99256100000.0	114866.50987291336
1901	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9505000	-1313792.2	2708606.5	7019589.0	-17244346.0	-1313797.5	2709649.0	4479693.0	-18506292.0	-1353463.9	2770727.8	-85383.86	-25423034.0	93.56725	2.123596	98.004875	76.46918	1313811.0	22964780000.0	25781130000.0	54621487000.0	114965.11316990852
1902	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9510000	-1300462.0	2714507.8	3405253.2	-17137850.0	-1300471.9	2718396.0	6431885.0	-20361780.0	-1341770.4	2781286.0	142278.64	-23009594.0	93.57138	2.1170416	97.955414	77.370476	1300480.9	26931417000.0	37643026000.0	67419443000.0	115063.29637432098
1903	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9515000	-1276460.2	2631892.2	7557573.0	-18988474.0	-1276458.9	2633755.5	5762765.0	-17903540.0	-1314748.6	2701521.5	3159750.8	-28442682.0	93.5724	2.1193795	97.96695	77.19464	1276478.9	25941617000.0	31001315000.0	83882710000.0	115161.82653832436
1904	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9520000	-1287565.6	2654452.8	3873349.2	-16752827.0	-1287569.6	2654677.8	7188109.0	-22340916.0	-1329576.6	2720703.8	952902.6	-23173434.0	93.57461	2.1193347	97.94049	77.34714	1287584.6	27194500000.0	27866202000.0	61367650000.0	115260.35522818565
1905	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9525000	-1288373.4	2650907.2	4470213.0	-16229819.0	-1288369.0	2655082.5	4984621.0	-17190068.0	-1331214.4	2727296.5	522310.62	-26754746.0	93.56831	2.122028	97.97749	76.54344	1288392.4	22074760000.0	33278906000.0	77131340000.0	115358.63521528244
1906	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9530000	-1178781.1	2472908.8	7712453.0	-17972922.0	-1178777.5	2475580.0	9865421.0	-20027316.0	-1205879.5	2517349.5	4752198.5	-26000058.0	93.57513	2.1193118	97.95983	75.80495	1178800.0	28232538000.0	35018883000.0	77557600000.0	115458.00409507751
1907	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9535000	-1217108.4	2472575.8	2575813.2	-15240379.0	-1217108.1	2478530.0	6379277.0	-18345396.0	-1257792.2	2541162.5	536902.7	-24093114.0	93.565704	2.1215081	97.975334	75.28971	1217127.0	20159080000.0	35043914000.0	68419540000.0	115556.48395562172
1908	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9540000	-1149458.0	2361071.8	4825797.0	-16867258.0	-1149461.8	2361681.8	6104461.0	-17540404.0	-1182325.0	2418104.5	435782.66	-22705594.0	93.56585	2.1245508	97.97296	77.6931	1149476.8	29825004000.0	31436925000.0	86896390000.0	115655.29434776306
1909	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9545000	-1143081.9	2294269.0	3927877.2	-15279803.0	-1143097.8	2301416.5	5654861.0	-19337524.0	-1178505.8	2353343.8	734662.7	-22132410.0	93.56914	2.1199145	97.92322	75.89632	1143100.6	17386449000.0	33802002000.0	58920813000.0	115753.80299806595
1910	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9550000	-1158653.1	2300988.0	4218565.0	-17382074.0	-1158640.1	2301711.8	6559437.0	-16268979.0	-1199001.0	2370306.5	3341254.8	-27259962.0	93.56675	2.1198206	97.89987	74.65747	1158671.8	26298990000.0	28142125000.0	67979043000.0	115852.414675951
1911	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9555000	-1139156.6	2232187.0	4059717.2	-14985403.0	-1139068.6	2236319.2	4228045.0	-15438003.0	-1178957.1	2298297.0	-78467.836	-18670138.0	93.570946	2.1204045	97.90083	77.597206	1139175.2	18387403000.0	28085946000.0	53359882000.0	115950.97563648224
1912	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9560000	-1144902.2	2226632.5	4991045.0	-15697851.0	-1144995.9	2235000.0	6187597.0	-16506931.0	-1188740.5	2311234.5	1544646.6	-22999354.0	93.57165	2.1150234	97.95279	78.24403	1144921.2	21000798000.0	39444600000.0	87457956000.0	116049.2359893322
1913	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9565000	-1074167.2	2073874.1	6048709.0	-14457275.0	-1074164.2	2080445.2	6634765.0	-16383923.0	-1109850.1	2137900.8	1791558.6	-19352122.0	93.56623	2.1245284	97.88963	76.254845	1074186.0	23968020000.0	37752635000.0	75873930000.0	116147.57410383224
1914	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9570000	-1097354.8	2086948.0	4100165.2	-12583611.0	-1097356.6	2094464.4	9643533.0	-16662835.0	-1140493.8	2171404.0	4270150.5	-26079162.0	93.572365	2.120884	97.93513	76.38258	1097373.8	21307560000.0	37148963000.0	82256610000.0	116246.07328891754
1915	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9575000	-1091122.4	2081612.6	5463365.0	-13831611.0	-1091119.4	2085353.4	4553645.0	-14148403.0	-1128404.5	2146665.2	89249.17	-19787578.0	93.563225	2.123951	97.90158	74.84392	1091141.0	22343490000.0	30246912000.0	66476724000.0	116344.96307063103
1916	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9580000	-1072301.8	2032785.5	4737989.0	-12298427.0	-1072303.0	2034261.2	6430157.0	-13841843.0	-1115917.4	2107498.0	3917126.8	-26140346.0	93.566895	2.1220226	97.940735	74.98375	1072320.6	30435200000.0	33623976000.0	69936100000.0	116443.40364098549
1917	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9585000	-1075703.9	2026527.5	3799109.2	-14123963.0	-1075702.9	2031965.8	5831053.0	-14357811.0	-1114143.8	2097799.2	3940678.8	-22163642.0	93.56577	2.1227775	97.90382	73.94719	1075722.6	22006450000.0	33099125000.0	69651644000.0	116542.07897520065
1918	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9590000	-1029159.75	1916628.0	3789637.2	-11581371.0	-1029172.4	1920986.1	4298125.0	-11826867.0	-1070927.9	1992799.4	733510.7	-19028666.0	93.56737	2.1193283	98.008316	74.77863	1029178.56	20314050000.0	28778254000.0	62236754000.0	116641.93798470497
1919	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9595000	-994515.9	1790062.4	2508357.2	-10228411.0	-994504.94	1792750.2	3674348.8	-10152755.0	-1032728.56	1864223.6	885062.7	-16741817.0	93.56532	2.122419	97.95224	75.275154	994534.8	18076766000.0	22954912000.0	62912290000.0	116740.82913708687
1920	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9600000	-952925.94	1705567.4	4494149.0	-10904507.0	-952989.06	1715808.8	6069837.0	-14291635.0	-992011.75	1781033.9	2516166.8	-18407610.0	93.568954	2.1224382	97.95831	77.00092	952944.6	22492029000.0	39964733000.0	70269125000.0	116839.72874617577
1921	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9605000	-942733.06	1670562.8	9968325.0	-16230843.0	-942669.8	1671495.0	5933933.0	-12487603.0	-985728.4	1762014.9	14789959.0	-35576630.0	93.568184	2.1212344	97.94522	76.4321	942751.94	27801838000.0	29676962000.0	90018690000.0	116938.58609294891
1922	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9610000	-965382.1	1688402.4	2762309.2	-9654715.0	-965412.25	1704508.5	11884461.0	-15099059.0	-1005404.25	1766453.5	2610502.8	-18602810.0	93.56974	2.118412	97.96706	77.44879	965400.75	18990158000.0	46313460000.0	68874510000.0	117037.42425370216
1923	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9615000	-886298.25	1541920.0	5092805.0	-10695099.0	-886282.6	1542886.9	5385005.0	-10281651.0	-922483.5	1618946.4	9186247.0	-19740090.0	93.56387	2.1265144	97.90468	77.45827	886316.9	26843234000.0	28558664000.0	85329320000.0	117136.75666475296
1924	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9620000	-929063.7	1611919.9	5142725.0	-10542267.0	-929055.75	1615401.0	4901069.0	-11975219.0	-969860.3	1688734.1	2653126.8	-19466042.0	93.575455	2.117083	97.95929	75.37103	929082.56	22200370000.0	27876710000.0	58726290000.0	117236.04545068741
1925	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9625000	-903712.1	1563410.4	3776069.2	-10269371.0	-903692.75	1568502.4	7585357.0	-11603507.0	-945619.75	1648840.1	1655878.6	-16546617.0	93.569916	2.1247315	97.92775	76.41965	903730.7	21768059000.0	30091807000.0	69243750000.0	117335.04963588715
1926	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9630000	-960002.1	1674205.2	4312773.0	-11121083.0	-960030.9	1678305.4	7649933.0	-12265651.0	-1001656.0	1761067.2	6311366.5	-19362234.0	93.57041	2.1223152	97.95523	77.3911	960020.9	24235030000.0	31028520000.0	75738860000.0	117434.47815561295
1927	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9635000	-980703.44	1731421.2	3748805.2	-11827643.0	-980696.0	1739104.1	6342253.0	-12438579.0	-1023269.3	1810332.0	1322694.6	-14614713.0	93.5689	2.1189103	98.03885	75.74884	980722.2	21289840000.0	34860335000.0	61736920000.0	117533.69082450867
1928	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9640000	-1007906.56	1789681.8	3238469.2	-11784123.0	-1007892.9	1791447.4	5431373.0	-10161971.0	-1053287.5	1869712.6	3206726.8	-14696633.0	93.5697	2.1219184	97.99852	74.20166	1007925.1	22832278000.0	26131632000.0	53147100000.0	117633.9905052185
1929	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9645000	-1026431.25	1848023.4	8099269.0	-15891515.0	-1026459.0	1843493.5	2804044.8	-10476467.0	-1072487.4	1925392.4	6023238.5	-20842426.0	93.568985	2.1264255	97.9581	72.37269	1026450.0	36617190000.0	28212664000.0	70308090000.0	117733.33412313461
1930	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9650000	-967834.1	1725095.6	4827461.0	-11834043.0	-967833.75	1731688.8	5251917.0	-12201139.0	-1006639.0	1794883.1	324166.66	-14526777.0	93.572044	2.1188242	97.96037	75.550964	967853.06	20718180000.0	32212707000.0	54879630000.0	117832.57959389687
1931	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9655000	-943522.56	1655363.8	4852805.0	-10891451.0	-943526.06	1657809.8	3561836.8	-11537715.0	-984038.0	1737193.1	3577798.8	-18724538.0	93.56752	2.124695	97.9926	76.71064	943541.44	24216728000.0	28351986000.0	74989175000.0	117931.89977669716
1932	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9660000	-854945.7	1480167.9	4585285.0	-10206139.0	-854938.7	1486912.8	4878285.0	-11011763.0	-881456.1	1538251.6	11271111.0	-20718650.0	93.56439	2.1259243	97.98227	77.230225	854964.4	23041872000.0	33208728000.0	79863020000.0	118031.41704082489
1933	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9665000	-862484.7	1465591.1	4711109.0	-12171451.0	-862497.2	1463089.5	4589901.0	-10659123.0	-905496.3	1555419.2	4166726.8	-18355898.0	93.56572	2.1216793	97.90573	73.26278	862503.44	34795450000.0	31172248000.0	91019570000.0	118130.78729724884
1934	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9670000	-938023.94	1626457.8	3575365.2	-8676795.0	-937977.3	1633708.5	3598860.8	-9771187.0	-977223.94	1711660.8	6132422.5	-18234298.0	93.57007	2.1207542	97.92197	77.86104	938042.56	13637583000.0	25671807000.0	64897896000.0	118230.24461245537
1935	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9675000	-971324.44	1701304.6	4847685.0	-10834875.0	-971355.9	1708535.4	5358477.0	-11988915.0	-1013693.44	1790613.1	3503814.8	-16849978.0	93.57261	2.120309	97.93296	74.453186	971343.25	20933106000.0	33293070000.0	75381380000.0	118329.89174222946
1936	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9680000	-952867.4	1672151.4	5509829.0	-10239931.0	-952869.56	1680747.6	6453709.0	-15658291.0	-993160.8	1752217.8	5238598.5	-21850298.0	93.5706	2.1159468	97.98949	76.24263	952886.06	21894404000.0	36447826000.0	71132210000.0	118429.60529017448
1937	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9685000	-921346.94	1607241.6	2878661.2	-9268667.0	-921369.9	1610920.9	3090764.8	-9483315.0	-959180.7	1691895.8	1763782.6	-14618937.0	93.563896	2.1222694	97.94007	73.77922	921365.7	17071267000.0	23035707000.0	75562930000.0	118529.10233426094
1938	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9690000	-973467.7	1730946.2	5255749.0	-12722363.0	-973363.44	1727715.9	7223117.0	-10721587.0	-1012167.7	1798143.8	3576134.8	-18048698.0	93.56813	2.1256847	97.97978	75.90616	973486.7	31781315000.0	26511536000.0	61297807000.0	118629.19263672829
1939	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9695000	-989249.0	1758415.9	2828485.2	-10318779.0	-989337.44	1763547.8	4859149.0	-11733043.0	-1029421.25	1836629.1	3931718.8	-17355578.0	93.5721	2.1215796	97.95427	76.77392	989267.75	17594006000.0	26504820000.0	60285014000.0	118729.4163813591
1940	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	9700000	-1018510.9	1848793.2	8319813.0	-13599675.0	-1018519.94	1852285.1	7147597.0	-14877107.0	-1057490.4	1929341.9	7236678.5	-22279482.0	93.57298	2.118183	97.927666	76.340454	1018530.1	29089485000.0	35624640000.0	76980230000.0	118830.03224039078
