Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
74	-380.16113	51.532562	-279.07657	-419.42166	1000.0	-47.409607	23.618795	-11.194806	-128.83844	375000	1.0681152e-08	114.47341	-0.016392251	-84.30293	6.689225	0.015525072	0.1412	9.0	375.83363127708435
75	-475.60516	170.86713	-352.88806	-814.1708	1000.0	-46.337482	25.439926	-12.36601	-136.70572	380000	1.525879e-08	203.5647	-0.02244978	-95.01121	6.682631	0.016023556	0.1632	14.0	380.53177309036255
76	-379.81723	14.728988	-366.11362	-407.35953	1000.0	-45.166267	17.53521	-13.724189	-105.40278	385000	2.2888185e-09	53.2079	-0.045999255	-37.33789	6.6874657	0.013568439	0.2252	79.0	385.27775979042053
77	-379.6664	65.78805	-278.96277	-451.44577	1000.0	-43.5487	21.997484	-12.44189	-108.68415	390000	-2.4414062e-08	73.64568	-0.017468197	-31.70095	6.6001506	0.017588148	0.2108	8.0	390.0727801322937
78	-415.04926	41.8451	-360.42188	-487.8748	1000.0	-41.06298	26.5984	-2.6671786	-131.26602	395000	6.1035155e-09	226.89114	-0.036909126	-112.76765	6.609557	0.008358741	0.172	79.0	395.0141818523407
79	-311.48727	119.46858	-190.0636	-538.81665	1000.0	-43.93987	20.37211	12.921046	-125.50008	400000	-1.525879e-08	234.3623	-0.0342948	-115.29268	6.699553	0.014824337	0.1856	79.0	399.72755694389343
80	-430.7274	49.532387	-346.35367	-487.42093	1000.0	-45.50414	26.128893	-8.67173	-124.37673	405000	1.2207031e-08	119.502	-0.03826632	-71.36861	6.6457853	0.011860911	0.191	79.0	404.6437544822693
81	-267.79688	48.11071	-231.77545	-361.89145	1000.0	-36.26948	12.2362385	-10.99885	-79.797165	410000	-4.2724608e-08	81.41014	-0.037588324	-62.170456	6.6498623	0.015102159	0.18	56.0	409.6192228794098
82	-358.18582	76.05014	-208.95401	-423.54535	1000.0	-31.32877	13.930422	-8.033702	-81.32288	415000	-1.8310548e-08	263.40594	-0.04101443	-216.9012	6.604146	0.005512019	0.2182	79.0	414.516482591629
83	-482.04803	314.07733	-264.6392	-1106.8174	1000.0	-49.581596	87.03551	-9.783008	-793.6176	420000	1.5258789e-09	3253.1555	-0.029517662	-2209.6309	6.5859437	0.010597496	0.2202	79.0	419.59655499458313
